FeatureIndex_1,FeatureIndex_2,FeatureIndex_3,FeatureIndex_4,FeatureIndex_5,FeatureIndex_6,FeatureIndex_7,FeatureIndex_8,FeatureIndex_9,FeatureIndex_10,FeatureIndex_11,FeatureIndex_12,FeatureIndex_13,FeatureIndex_14,FeatureIndex_15,FeatureIndex_16,FeatureIndex_17,FeatureIndex_18,FeatureIndex_19,FeatureIndex_20,FeatureIndex_21,FeatureIndex_22,FeatureIndex_23,FeatureIndex_24,FeatureIndex_25,FeatureIndex_26,FeatureIndex_27,FeatureIndex_28,FeatureIndex_29,FeatureIndex_30,FeatureIndex_31,FeatureIndex_32,FeatureIndex_33,FeatureIndex_34,FeatureIndex_35,FeatureIndex_36,FeatureIndex_37,FeatureIndex_38,FeatureIndex_39,FeatureIndex_40,FeatureIndex_41,FeatureIndex_42,FeatureIndex_43,FeatureIndex_44,FeatureIndex_45,FeatureIndex_46,FeatureIndex_47,FeatureIndex_48,FeatureIndex_49,FeatureIndex_50,FeatureIndex_51,FeatureIndex_52,FeatureIndex_53,FeatureIndex_54,FeatureIndex_55,FeatureIndex_56,FeatureIndex_57,FeatureIndex_58,FeatureIndex_59,FeatureIndex_60,FeatureIndex_61,FeatureIndex_62,FeatureIndex_63,FeatureIndex_64,TransientName
6,6,6,8,6,6,6,6,6,6,1,23,6,0,0,6,0,1,1,3,3,1,19,6,0,1,13,4,4,14,1,0,0,1,3,13,4,13,3,0,6,0,19,1,1,1,1,6,6,6,0,0,0,0,0,0,6,6,6,6,6,6,6,6,AT2017dxh
6,6,6,6,6,6,6,0,6,6,6,0,0,6,6,6,8,6,6,0,0,0,6,6,6,0,18,4,4,21,19,6,6,0,20,17,4,13,0,6,6,6,6,0,0,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,SN2019eef
0,19,8,0,8,19,19,0,19,18,18,19,8,8,6,19,1,11,18,18,11,2,6,8,19,8,16,4,4,18,8,6,19,0,23,7,4,18,19,0,19,0,8,23,18,18,11,19,1,19,6,8,19,20,18,19,0,1,0,8,0,1,19,6,SN2019yvv
5,3,14,18,1,0,0,1,23,14,10,10,21,23,1,0,3,7,10,22,10,21,23,1,1,3,7,22,22,10,18,3,1,21,21,22,22,7,10,18,0,3,3,21,10,7,21,18,0,0,1,1,23,10,10,7,19,1,8,8,19,3,3,3,LSQ13doq
14,14,20,21,18,21,21,10,12,18,18,12,18,21,3,13,21,12,3,18,18,5,18,18,14,12,23,21,10,11,14,16,18,3,18,13,10,3,14,10,18,14,21,11,13,12,11,20,20,16,18,13,3,16,18,21,12,12,13,18,21,20,16,12,PS1-10lb
12,12,13,21,13,11,18,21,12,13,20,3,13,14,13,11,3,12,20,5,14,13,3,14,12,14,3,22,22,11,23,13,18,20,23,23,10,11,14,18,14,14,11,18,14,23,12,13,18,21,23,14,12,18,18,12,3,12,14,11,18,14,3,18,PSc090128
9,9,6,0,6,9,9,6,9,9,0,23,1,6,9,9,9,9,0,14,21,6,9,9,9,6,0,22,22,23,9,9,9,6,6,21,4,14,9,9,9,9,6,1,21,1,6,9,9,6,6,0,1,1,9,9,9,9,9,6,0,6,9,9,SN2016acx
8,8,6,8,6,6,6,8,8,6,8,8,8,8,6,8,8,8,0,8,8,0,6,8,8,6,2,4,4,11,8,0,6,0,2,18,4,18,8,6,8,6,0,8,2,6,6,8,8,6,0,8,8,8,6,8,8,6,6,6,6,6,6,8,SN2012hu
12,11,11,18,20,20,20,1,20,11,20,20,11,11,11,20,20,18,11,18,18,11,20,5,11,20,14,22,22,14,5,1,5,20,2,23,4,23,20,20,13,20,5,23,23,20,20,5,5,3,20,11,20,3,3,3,20,18,5,20,20,5,20,20,PSc360263
8,0,0,19,11,15,19,19,0,0,5,3,10,11,5,0,0,5,15,10,4,14,5,19,8,5,3,4,4,10,5,0,0,5,13,4,4,21,19,6,0,20,3,10,4,18,5,0,6,5,20,12,18,11,0,19,19,19,0,5,19,0,0,19,SN2019bbd
18,3,3,1,13,17,14,3,19,14,14,2,10,7,1,1,23,14,23,10,4,4,3,0,11,21,10,7,7,22,1,2,11,21,21,7,22,14,1,8,3,10,10,7,10,1,1,8,5,21,10,10,23,1,1,8,20,14,10,7,14,19,19,0,SN2018acj
21,18,16,21,12,10,18,18,21,21,23,14,18,12,16,18,12,3,14,14,18,18,18,12,21,13,23,17,7,11,18,18,12,18,14,17,17,20,21,21,21,18,18,23,12,13,12,21,13,16,20,11,20,13,20,21,14,12,21,21,21,16,21,21,SNLS-05D2ie
11,18,3,2,3,3,16,11,2,14,3,14,13,18,11,3,13,14,18,21,21,17,21,13,18,14,10,4,22,21,12,10,14,12,12,7,4,7,12,20,23,21,21,12,10,18,18,18,2,3,18,3,3,20,11,3,13,11,11,3,11,3,23,23,PS1-14aly
6,9,0,20,5,3,0,0,9,6,5,21,10,14,1,20,9,19,13,21,7,21,1,15,9,11,13,4,4,14,3,0,9,18,21,7,4,23,11,9,6,20,20,7,21,3,0,9,9,18,13,14,21,11,19,6,9,11,5,20,19,0,6,6,SN2008an
7,11,18,18,11,19,6,9,10,18,16,10,16,18,11,9,18,18,10,7,7,21,18,0,12,18,10,7,7,7,16,19,4,11,10,7,4,7,16,1,10,5,14,7,7,21,21,19,6,1,14,14,21,14,14,0,9,6,0,1,3,1,0,6,PS15aot
2,5,19,2,19,19,2,19,11,19,19,19,6,19,19,5,1,19,8,8,11,21,12,19,11,0,2,4,4,7,5,19,19,19,7,7,4,19,19,19,19,11,21,18,19,8,0,1,11,16,11,8,19,19,2,5,19,18,19,11,19,5,1,19,LSQ12brb
18,21,19,18,3,3,20,11,14,20,13,20,18,23,14,18,23,13,12,18,12,18,1,1,14,20,21,7,7,12,18,22,3,20,12,7,7,16,3,10,18,20,11,11,20,12,14,1,14,11,3,18,12,18,23,14,14,23,13,23,20,14,14,13,SN2018fel
11,19,17,2,19,20,5,20,19,18,4,21,5,15,15,5,19,17,4,5,5,19,1,5,11,5,20,4,4,11,5,20,5,19,20,5,7,18,3,19,20,20,19,19,1,13,1,5,11,0,11,20,19,19,5,1,20,3,11,11,19,20,5,11,PTF11cyp
1,0,1,22,10,9,6,0,1,1,1,2,8,19,6,6,23,23,23,23,1,2,8,6,23,14,14,10,7,14,1,8,3,23,23,14,10,10,23,4,0,1,1,11,14,11,23,10,0,2,19,23,14,11,8,2,0,6,6,0,19,23,10,4,SN2008bu
9,3,6,0,1,9,4,6,9,0,0,1,23,20,4,17,9,0,1,23,16,2,0,9,9,0,2,22,22,2,19,6,6,1,23,23,22,2,19,9,6,8,8,23,23,19,0,9,9,0,1,23,23,1,0,9,6,6,0,1,0,6,6,6,SN2006lf
21,21,18,14,21,21,3,18,12,13,18,13,12,13,23,13,18,23,13,1,21,12,17,18,18,18,1,12,7,19,3,18,14,13,11,12,12,3,11,23,14,3,23,23,14,12,21,13,18,14,13,23,18,3,12,14,14,18,18,3,18,20,21,14,SDSS-IISN19780
13,21,11,14,18,18,13,14,14,13,13,13,20,23,14,21,14,14,12,1,15,23,18,14,11,14,19,4,7,23,21,3,18,23,23,12,10,13,12,23,7,13,11,3,2,3,18,20,3,14,23,13,20,11,14,13,3,14,14,13,18,14,21,20,SDSS-IISN17975
14,23,18,18,13,18,13,23,17,3,18,13,20,3,18,12,17,12,14,1,3,23,18,3,12,20,3,22,22,3,14,14,12,18,3,12,22,1,18,13,18,14,3,23,23,23,13,13,12,14,12,18,14,21,20,12,18,21,13,18,23,18,11,14,SN1995at
20,11,5,5,20,5,2,20,5,5,5,5,0,15,5,20,5,5,19,15,5,5,1,2,11,5,12,7,4,13,5,20,11,19,17,17,4,3,19,5,5,19,4,15,5,8,5,1,5,12,4,19,19,20,19,20,5,7,12,19,11,5,20,5,SDSS-IISN15192
16,16,17,10,23,17,17,7,16,23,16,23,23,21,14,12,7,14,14,14,14,21,3,8,17,23,23,17,7,20,1,3,17,16,21,12,12,3,12,13,17,23,12,3,13,1,5,1,17,12,13,13,21,0,23,2,12,12,3,12,3,13,6,2,SN2020oi
5,3,18,18,11,9,9,8,3,1,3,18,17,12,9,9,1,0,23,21,2,5,20,6,0,1,21,4,4,18,3,6,6,5,23,7,4,21,0,0,6,11,5,20,12,18,6,12,6,19,18,14,23,23,3,13,0,9,6,5,13,5,15,15,SN2020aut
3,13,23,23,20,10,10,4,3,23,11,3,3,10,23,4,23,19,13,10,21,1,12,7,13,1,10,7,22,10,13,21,14,3,12,7,7,17,12,10,1,3,3,13,17,21,13,14,3,23,2,3,21,14,3,1,1,8,3,13,3,1,23,1,SN2008cf
18,18,18,18,3,18,18,13,14,14,3,21,3,20,12,12,11,23,10,5,23,3,13,13,21,13,23,7,22,13,18,18,14,3,21,21,3,23,5,21,18,18,14,3,14,13,18,18,11,14,12,20,19,21,21,3,13,12,13,14,10,21,21,21,SN2006mu
6,9,6,0,20,5,6,6,6,9,6,20,21,11,0,9,6,6,0,12,10,20,6,6,6,9,0,4,4,11,6,9,6,9,19,10,4,11,6,9,6,9,5,17,21,19,9,9,6,6,5,7,12,0,9,6,6,6,5,12,19,6,9,6,LSQ14ftp
3,23,20,14,23,23,18,3,3,16,20,18,5,23,18,14,3,21,18,19,16,10,21,20,5,23,23,22,22,10,11,20,13,3,10,7,7,1,21,13,18,21,14,21,5,18,14,13,13,3,18,3,18,21,3,13,12,14,3,18,18,3,14,3,SN2006nn
18,14,13,16,11,13,18,21,16,13,21,16,18,23,21,14,12,11,18,15,3,13,14,14,18,3,14,7,4,2,14,3,13,13,20,5,12,11,23,18,13,21,12,23,20,18,3,18,13,21,21,18,14,3,18,12,18,16,13,13,18,11,21,21,CSS131004:231555+224932
6,2,3,1,8,2,11,0,1,23,14,3,14,18,13,14,5,14,10,21,22,10,18,1,23,10,14,22,22,10,7,14,3,21,22,22,4,21,7,13,18,17,21,7,10,10,10,13,0,13,23,18,13,1,21,19,2,8,8,11,1,11,20,8,SN2018aby
9,9,9,0,0,0,0,9,9,9,0,1,3,3,19,9,9,6,8,14,7,5,0,9,9,6,2,4,4,12,0,9,9,6,2,7,4,20,0,9,9,6,8,13,21,19,6,9,9,6,1,3,3,19,6,9,9,6,6,1,0,6,9,9,SN2001hh
23,2,23,16,16,16,16,2,2,2,2,2,2,2,2,2,2,2,19,2,11,2,8,2,2,2,2,18,18,1,8,2,2,8,2,23,14,8,8,8,2,8,11,8,8,2,8,2,2,4,4,8,2,8,8,2,2,8,16,8,2,2,2,2,SN2018aab
6,0,6,6,0,6,6,6,6,0,0,5,8,0,0,6,6,6,19,21,18,11,6,6,0,6,5,4,4,0,0,6,6,6,0,10,4,5,0,6,6,0,6,5,21,19,6,6,6,0,0,0,19,0,0,6,6,6,6,6,0,20,9,6,PS15dpe
6,6,6,9,6,6,6,8,6,6,11,21,13,20,8,9,8,20,7,7,7,7,17,9,8,17,7,4,4,7,17,2,6,20,4,7,4,4,17,1,8,5,17,17,7,17,20,6,6,2,20,12,12,12,11,6,6,6,6,0,0,0,9,6,SN2012if
11,11,11,11,11,5,11,11,3,5,11,19,5,1,11,11,11,19,16,1,1,1,11,20,11,11,2,7,4,1,1,5,11,5,2,12,4,3,19,5,23,2,11,19,1,1,11,20,11,5,11,2,5,11,19,11,20,5,11,11,5,11,23,18,LSQ12evl
2,13,14,21,3,11,11,23,23,12,21,10,18,13,13,13,3,1,10,4,21,18,16,11,11,3,10,4,22,7,14,21,11,5,3,4,4,4,22,3,11,3,5,3,7,10,14,14,23,11,3,3,11,21,14,3,13,2,3,3,19,20,11,14,SN2019bcw
5,5,19,11,5,11,11,11,11,19,5,11,5,19,19,19,11,19,20,6,13,20,20,5,5,5,20,4,4,17,17,19,5,15,17,7,4,15,5,5,19,5,19,12,19,12,5,19,5,19,19,20,5,5,19,5,20,19,5,1,5,5,5,20,PTF11jpv
8,8,8,8,8,8,8,19,19,8,19,11,19,19,8,8,8,19,18,10,11,19,8,19,19,19,18,4,4,11,8,8,5,19,2,18,4,18,2,19,19,0,19,2,21,21,2,19,8,8,8,19,19,8,8,19,19,8,19,8,8,19,8,2,SN2001ks
12,12,20,20,20,18,11,18,20,18,20,13,20,18,13,20,3,20,12,19,23,3,11,18,13,18,0,22,22,21,5,3,13,1,14,10,7,19,23,13,13,20,11,11,19,5,13,20,3,13,11,14,10,13,2,13,18,20,18,1,10,14,11,3,SDSS-IISN1150
8,0,8,0,0,8,8,2,8,8,19,19,0,0,0,8,19,0,19,23,8,8,8,8,19,0,8,7,7,8,6,6,0,0,0,2,10,2,19,4,8,0,0,19,1,1,6,17,19,8,19,0,0,8,8,6,8,0,0,0,19,0,19,0,SDSS2758-54523-082
15,0,10,4,5,15,15,15,15,15,0,19,0,15,15,15,0,15,15,15,15,6,20,0,5,15,0,17,7,0,15,0,5,15,0,20,12,15,15,15,19,15,15,0,15,0,15,15,15,15,0,15,15,0,15,15,15,5,15,15,5,19,5,5,SNLS-06D3gn
14,23,3,20,21,12,12,3,11,14,18,18,5,12,11,12,12,12,5,1,13,13,3,20,21,14,5,22,22,3,3,12,23,14,14,16,22,1,12,18,10,15,18,20,3,20,12,20,22,22,11,23,18,23,12,14,10,23,13,13,12,3,3,14,PSc180475
18,3,13,20,13,12,13,13,13,14,14,3,12,12,10,20,13,3,18,11,11,20,13,20,12,20,3,7,22,2,20,3,14,13,21,2,10,3,18,12,18,19,12,5,21,10,13,3,20,18,11,10,14,11,13,18,12,20,23,10,14,20,14,11,DES15X1ebs
11,16,14,21,21,14,18,14,18,21,14,12,18,13,12,18,12,21,18,12,18,18,23,18,18,18,21,10,17,10,14,14,13,18,18,21,21,12,18,17,17,18,21,20,20,13,17,12,18,18,12,21,17,20,10,17,14,21,12,16,12,12,12,12,PS15ql
23,18,18,18,14,21,20,21,18,20,18,21,11,14,11,14,21,20,3,13,19,12,3,12,20,21,23,21,4,11,13,13,12,13,14,20,12,14,14,23,12,13,11,18,3,20,14,3,14,14,3,22,22,19,14,14,21,20,16,3,23,13,18,13,SDSS-IISN13291
20,20,20,5,15,3,5,20,20,15,5,1,20,3,15,5,20,15,3,0,20,15,3,15,20,3,6,13,17,15,15,20,15,12,1,15,13,15,15,20,15,3,15,15,15,15,20,1,3,15,15,16,2,15,1,5,5,20,2,22,10,20,3,5,SN2019wyv
9,6,6,9,9,9,9,9,9,0,1,14,19,6,6,9,9,0,3,21,21,0,6,9,9,6,3,4,4,3,6,9,9,6,0,10,4,13,0,9,9,6,6,3,21,13,0,9,9,6,6,6,1,19,0,9,9,9,9,9,9,6,9,9,SN2016cyt
19,2,19,23,1,2,1,2,8,11,12,12,12,19,23,1,11,17,5,12,4,10,11,3,11,13,10,4,4,4,18,1,2,17,4,4,4,18,11,23,8,3,7,7,21,21,23,2,8,8,11,12,18,23,2,19,8,8,8,8,8,2,8,8,SN2019bah
2,14,14,20,20,13,13,14,18,16,11,11,5,3,20,11,11,20,14,3,3,3,20,3,14,21,17,7,10,16,20,14,14,18,3,17,7,10,21,3,21,1,18,11,1,5,18,11,23,22,3,3,12,13,14,3,20,4,21,20,16,11,16,14,SN2001il
3,18,18,11,18,18,11,16,18,12,14,21,18,12,18,13,14,11,5,15,1,1,21,20,14,14,16,22,22,7,21,14,13,13,17,21,21,1,14,14,18,14,2,2,11,12,13,13,14,3,13,18,12,13,11,12,13,20,13,21,3,11,14,14,SN2019edu
21,21,18,18,13,18,18,13,21,11,13,11,3,13,18,13,13,20,11,23,18,20,3,14,18,18,1,22,22,13,18,14,18,3,11,16,22,5,18,23,3,18,18,18,19,20,14,14,12,18,18,18,18,14,12,14,3,13,14,18,13,18,18,3,SN2006lq
5,1,11,16,13,19,23,18,23,13,14,13,3,12,13,14,13,13,21,14,18,21,5,2,1,21,7,4,22,7,12,13,3,14,20,7,7,14,11,21,18,22,3,2,18,14,10,14,16,22,16,19,14,11,12,11,0,21,1,20,13,3,11,3,SN2018hhs
19,8,19,8,19,19,19,2,19,19,8,19,0,19,8,19,19,19,0,11,11,19,6,8,19,8,5,4,4,5,11,16,19,8,19,12,4,19,19,23,19,8,19,5,11,19,0,8,19,19,8,0,8,19,19,19,19,19,19,19,19,19,19,8,LSQ12bqn
20,0,6,6,6,8,6,8,10,7,17,15,9,0,6,6,13,7,7,7,12,6,0,6,5,5,7,4,4,17,15,6,6,5,19,21,4,4,7,15,6,6,15,5,19,12,7,7,8,6,6,0,5,20,20,10,0,6,6,6,9,0,5,20,SN1995ac
5,15,5,20,15,15,20,20,20,15,0,15,15,15,15,15,5,15,15,0,15,15,20,15,15,15,0,22,22,0,15,15,5,20,15,1,10,0,15,15,15,20,15,15,15,15,15,15,20,15,15,15,20,0,15,20,20,15,5,15,20,15,20,15,SN2018jpw
0,1,3,3,0,0,0,11,0,6,1,11,8,9,9,6,6,6,2,21,18,8,9,6,6,6,18,4,4,18,9,6,6,9,2,10,4,18,6,6,6,9,6,2,18,19,6,6,8,9,9,6,11,23,1,0,1,19,0,0,19,11,19,0,SN2008ay
8,0,8,6,6,6,9,8,8,6,6,6,6,19,19,18,0,6,6,6,11,11,18,12,6,8,19,4,4,21,12,0,0,11,18,12,4,20,0,6,21,18,20,12,19,9,6,6,18,19,8,6,6,6,8,8,8,9,6,0,6,6,6,8,SNF20080725-003
13,14,11,12,12,11,18,14,21,23,18,14,3,13,13,22,20,14,14,5,13,12,3,11,14,13,3,22,22,5,13,12,18,18,18,14,21,1,18,18,21,20,11,3,18,23,18,13,14,13,14,1,12,13,13,20,12,21,13,14,18,20,13,18,SN2006oj
12,23,14,23,18,16,11,14,14,14,13,18,11,11,12,20,18,16,13,1,1,16,13,14,12,16,11,22,22,13,3,20,3,18,23,16,22,1,14,18,23,13,18,20,11,21,20,13,14,23,20,14,11,13,21,18,12,3,21,20,18,17,12,13,SDSS-IISN17949
14,23,10,3,12,13,3,14,23,20,7,23,20,21,16,13,12,14,2,19,12,3,13,3,13,13,11,10,22,1,21,14,12,13,11,20,10,11,13,13,18,3,13,23,18,13,13,14,14,18,3,12,11,14,18,14,21,11,18,14,14,18,21,14,SDSS-IISN15186
16,13,12,3,11,21,18,21,18,23,20,13,14,18,21,18,13,21,20,11,18,11,18,3,20,13,5,22,22,18,21,3,14,14,21,23,10,1,18,11,12,18,20,14,13,13,13,3,14,13,20,21,13,20,13,13,21,13,18,10,21,20,20,13,SDSS-IISN8160
19,0,2,19,8,8,8,2,8,18,8,11,11,5,19,19,8,18,11,11,10,18,11,0,8,11,20,4,4,18,18,19,0,11,16,10,4,11,18,19,19,19,11,12,18,18,11,19,19,2,19,2,11,19,8,19,8,19,0,19,8,19,8,2,PTF10ucl
21,18,21,12,14,14,23,3,11,12,12,20,13,11,21,13,18,13,12,15,21,20,20,12,12,13,18,22,22,3,11,3,18,23,14,13,22,23,13,13,12,18,12,3,11,14,21,3,14,20,23,12,18,18,21,13,21,13,14,13,13,14,16,21,SDSS-IISN1622
11,11,2,11,11,1,1,11,11,2,11,1,19,11,1,2,11,1,1,11,23,19,1,11,23,19,0,4,4,2,19,11,11,1,19,11,4,19,1,1,11,11,1,19,11,11,19,5,11,19,2,11,19,2,11,23,2,18,11,1,11,20,11,11,PTF12gsz
20,11,20,11,5,20,5,18,20,5,19,5,19,20,5,19,20,5,1,7,13,15,5,5,20,19,19,4,4,19,5,18,5,3,15,17,4,21,19,5,20,1,5,0,7,20,11,11,5,11,5,5,5,5,11,11,20,5,13,5,15,20,5,18,SN2019qud
1,19,2,2,19,8,2,2,1,2,8,8,8,2,8,8,19,0,8,16,16,8,8,2,19,1,21,4,4,18,11,16,1,8,2,10,4,18,0,2,2,1,8,2,2,8,2,8,2,1,2,2,8,1,8,2,2,8,2,8,1,8,8,2,PTF09fox
18,23,3,23,18,23,14,14,14,3,3,3,18,11,13,3,13,21,12,14,15,21,23,18,18,10,7,7,10,1,3,23,18,3,20,7,7,7,21,18,13,14,23,5,18,12,21,18,14,3,11,18,20,18,3,18,3,13,13,23,13,16,18,23,SN2009km
13,21,21,11,14,3,18,14,12,12,14,23,3,18,23,21,21,1,14,11,11,3,3,14,21,14,7,7,4,20,23,3,18,13,13,18,21,11,5,21,13,21,3,23,3,13,18,3,18,20,20,14,21,3,18,12,12,14,20,14,13,23,20,13,SDSS-IISN10161
23,8,14,7,4,4,22,2,23,23,2,8,1,14,8,23,11,14,14,21,23,14,2,3,23,2,16,22,22,14,23,2,2,11,8,14,22,21,14,23,1,23,1,2,14,23,23,1,2,1,23,23,2,2,2,2,23,2,23,23,23,16,16,23,SN2018kzc
20,21,16,21,14,11,8,8,18,10,7,7,13,23,5,1,20,7,4,4,22,14,14,23,11,13,4,4,4,10,1,11,2,23,3,4,4,22,3,1,8,19,2,3,4,7,10,1,11,1,22,23,21,21,14,2,0,19,2,8,5,13,8,8,SN2014dp
18,3,11,16,16,19,12,3,3,11,1,14,10,20,18,18,11,3,1,16,7,22,21,13,5,20,16,22,22,22,21,3,18,13,7,4,4,10,18,3,11,13,10,7,21,11,20,11,3,12,20,11,3,2,23,18,23,3,11,23,5,3,11,3,SN2016gmb
8,2,2,2,2,2,2,2,2,23,11,13,23,2,2,2,2,23,23,7,21,23,23,8,2,2,21,4,4,21,2,8,1,2,14,4,4,21,23,23,2,2,23,21,7,23,18,2,19,23,2,2,21,18,11,1,2,2,2,19,2,2,2,2,SN2007fe
8,8,19,8,6,6,6,8,8,6,11,11,8,6,6,8,6,8,19,14,2,6,6,6,6,19,19,4,4,19,6,9,8,6,6,18,4,19,9,18,0,6,6,8,18,11,6,11,8,6,6,6,19,11,8,6,8,6,6,6,6,8,6,0,SN2009hv
6,19,8,8,19,19,5,7,19,20,19,3,21,10,10,17,12,0,13,20,10,12,20,17,1,20,4,4,4,10,18,12,3,8,17,7,4,10,3,20,5,21,16,7,10,3,1,20,13,10,10,23,11,6,0,9,18,20,11,8,8,11,11,18,SN2019dna
3,21,20,20,11,20,23,13,20,11,13,14,11,23,12,14,14,18,23,5,18,18,5,11,14,3,21,7,22,10,21,13,14,11,13,12,7,11,21,14,13,18,14,3,18,3,23,11,21,3,14,13,1,23,18,18,14,12,13,11,12,3,14,20,SDSS-IISN19145
11,23,13,3,18,12,23,11,1,21,13,13,14,3,14,2,3,21,14,10,7,21,13,14,13,14,21,22,22,10,14,18,20,13,10,7,22,21,10,3,3,13,20,21,10,21,13,18,11,11,2,14,3,11,18,3,3,3,23,23,18,11,3,2,SN2013bv
11,5,11,18,5,5,5,5,5,11,19,0,1,11,11,11,10,19,17,17,15,6,2,12,4,23,17,4,4,12,0,11,2,19,0,20,4,4,12,19,5,15,20,8,15,5,20,5,5,11,20,5,19,19,0,2,18,5,5,23,11,20,5,12,PTF11gnj
14,14,18,18,14,11,11,13,16,20,13,11,12,18,23,21,18,3,21,5,13,3,21,13,14,3,20,10,22,19,14,14,12,21,5,16,21,1,10,13,14,3,14,20,18,3,23,14,21,13,12,13,3,14,13,20,3,20,13,3,13,12,18,23,SDSS-IISN11519
9,9,6,8,8,6,6,9,9,2,18,14,14,18,11,9,6,14,18,10,7,18,18,0,0,14,21,4,4,10,18,19,6,14,21,7,4,10,18,0,6,3,18,21,7,18,18,6,9,19,11,18,14,11,11,6,9,9,6,0,0,6,9,9,SN2000cx
6,6,6,6,1,8,9,6,6,6,6,19,21,19,6,6,6,6,6,13,10,1,9,6,6,6,19,4,4,1,6,6,6,6,1,7,4,1,6,6,6,6,19,10,21,6,6,6,6,6,19,21,1,6,6,6,6,6,0,11,6,6,6,6,SN2019meo
3,3,11,11,21,10,10,20,3,2,11,13,7,22,3,23,3,2,20,13,7,10,20,5,13,23,3,7,22,21,3,13,11,23,3,7,7,3,23,1,3,23,21,22,21,1,23,23,3,3,17,10,20,23,3,2,3,21,7,10,3,23,3,3,iPTF15dlj
13,7,21,21,7,3,7,1,14,2,23,10,1,16,18,3,21,2,10,5,12,12,10,1,2,16,20,17,4,1,14,20,23,10,5,7,7,0,19,5,9,23,5,7,3,0,3,6,2,7,12,7,3,13,5,6,7,21,17,17,13,15,15,0,SN2013am
11,14,20,12,18,10,22,14,20,18,20,18,23,23,23,13,14,21,5,1,20,11,14,12,21,20,5,10,7,20,14,23,14,3,20,13,7,20,14,14,13,3,18,13,3,13,13,3,18,18,13,13,13,14,14,18,13,17,14,20,14,18,18,23,SNLS-05D3cf
20,18,21,20,14,11,21,13,21,14,13,12,13,14,23,14,3,14,12,11,18,18,18,21,14,5,14,10,10,11,23,13,4,14,23,12,21,21,3,16,12,3,14,3,11,20,20,14,13,13,18,14,20,18,13,13,12,18,18,20,23,21,14,14,SDSS-IISN14461
18,11,11,10,2,23,1,23,23,23,11,23,11,3,18,11,20,11,0,20,15,0,20,11,3,11,7,4,22,7,0,18,11,2,20,7,4,4,20,11,2,13,2,15,5,19,23,18,18,11,18,18,19,18,23,11,11,11,1,11,3,18,19,18,PTF13cuv
14,20,14,13,18,13,16,13,18,13,13,5,13,14,23,14,18,13,10,5,21,18,14,14,20,14,1,7,22,5,14,3,11,14,21,10,10,5,13,18,11,23,23,13,3,12,14,14,18,13,12,14,23,14,18,13,13,18,14,11,13,20,18,14,SDSS-IISN14475
5,20,11,5,11,5,5,20,20,5,11,11,5,20,5,20,20,11,0,2,3,1,5,20,11,15,5,22,22,1,5,5,5,5,11,14,7,19,5,20,20,11,5,3,19,5,19,12,20,5,15,5,19,15,15,12,20,20,3,11,20,3,20,12,PSc210141
21,1,12,20,12,18,3,21,14,11,13,23,3,21,14,18,13,21,21,19,20,1,14,23,23,18,3,21,7,13,14,18,11,12,3,3,7,23,12,18,13,16,12,18,20,13,13,3,18,3,18,18,12,3,18,18,21,11,13,3,11,14,16,13,PTF13ani
18,3,23,20,3,23,3,18,1,13,13,10,14,23,11,3,11,4,12,21,13,16,3,23,20,21,12,22,22,3,21,13,20,13,12,10,7,10,7,13,14,20,20,10,16,14,13,2,2,18,14,20,14,23,11,14,3,3,5,18,23,11,13,11,SN2019tjb
12,20,13,18,13,10,21,14,18,5,23,14,13,15,3,11,13,3,21,19,1,14,13,3,21,13,2,10,7,1,14,13,20,14,5,21,21,18,18,20,18,13,14,5,18,7,14,20,18,18,13,23,13,14,3,13,14,13,14,12,23,18,13,21,SDSS-IISN20908
19,8,8,6,8,17,4,21,6,6,8,13,22,17,7,14,8,2,3,17,4,7,22,1,16,23,3,4,4,4,10,8,6,3,7,4,4,10,1,8,5,7,7,7,10,23,19,2,20,7,7,10,14,8,8,2,20,21,12,20,6,8,8,8,SN2013cr
6,0,6,6,8,6,9,6,6,6,0,8,23,19,6,6,6,6,0,1,19,8,6,6,6,6,0,4,4,19,6,6,6,6,0,3,7,0,6,6,6,6,0,1,1,0,6,6,6,6,0,1,1,6,6,6,6,6,6,0,0,6,6,6,SN2018bsr
20,3,23,3,11,15,19,20,20,11,11,3,5,10,16,5,3,3,3,1,19,14,10,5,20,23,15,22,22,5,13,11,1,11,3,2,7,20,20,20,2,18,15,12,17,18,13,12,11,11,12,17,12,3,3,3,20,12,7,10,17,17,12,20,SN2007dz
18,21,12,13,20,12,21,14,14,20,14,11,13,12,18,18,18,12,18,23,13,18,11,13,21,18,18,10,7,1,21,21,20,23,18,20,7,21,21,23,12,21,14,11,20,3,13,21,21,13,21,14,21,23,18,18,21,20,13,13,14,13,12,3,SN2009ji
9,7,10,9,11,18,15,15,6,6,19,5,20,7,11,6,6,9,17,11,18,12,11,0,9,20,16,4,4,7,11,0,6,20,18,7,4,10,5,9,6,20,18,12,7,18,8,9,9,11,10,12,10,8,9,6,0,14,20,19,9,9,9,0,SN2009ir
23,18,23,16,16,23,2,11,18,2,11,11,15,3,12,12,2,11,3,13,17,17,12,7,3,12,17,4,4,22,10,13,12,17,7,4,4,17,5,19,20,17,12,20,3,0,1,11,13,2,1,2,23,3,23,1,5,19,14,11,1,2,11,5,SN2007ga
